,id,year_birth,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,mnt_total_sin_vino,mntwines_sin_cero,mnt_wines_box,education_enc,marital_status_enc
17,4939,1946,-0.578370226510485,0,0,-1.00529727220757,84,-0.5357090570596016,-0.5714222814679576,2.059340466129392,-0.3649740282087232,-0.3071926251807656,-0.1682363419597184,-0.0305322403700358,-0.5687196185467573,0.0645558232357498,0.6939037392619777,-0.2036212777748283,84.0,7.424275230965478,2,1
18,6565,1949,0.9890005651520074,0,1,1.446699939231613,1012,1.350392784758054,1.4669976446682234,-0.6870680334894731,-0.2680543372466841,2.5304595551510185,-0.1682363419597184,2.489181070167653,0.4578170015537556,0.987566742691576,-0.1304634715292342,1.384247680875857,1012.0,16.001966545519807,2,1
19,2278,1985,-0.7360860385528838,1,0,1.2740240792711075,4,-0.2339327623687767,-0.655617887112713,-0.1377863335657,-0.074214955322606,-0.09628604421016,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,0.2817201338663717,-0.5111415230256129,4.0,1.6161077062721738,1,1
20,9360,1982,-0.6071329885850866,0,0,-0.2800586603734455,86,-0.6111531307323078,-0.4163251131749873,0.5762798763352049,0.2650039630445306,0.0762738856748809,-0.6858866249126978,-0.0305322403700358,-0.2265407451799197,-0.2431144832495255,1.1060873446575836,-0.2124920540801395,86.0,7.485680103106322,2,1
21,5376,1979,-1.9890638614277167,1,0,-0.2455234883813443,1,-0.6363011552898765,6.90426123025321,-0.668758643492014,-0.6315031783543306,-0.8248724148358884,6.561217336429014,-1.4703684178201435,8.67010996235786,-1.7814660156759023,-1.779197893111658,4.219939173140303,1.0,0.0,2,1
22,1993,1949,0.2544315803912094,0,1,0.4797151234527804,867,-0.6614491798474453,-0.3587175935233126,-0.6870680334894731,-0.6557331010948404,-0.4797525550658065,0.349413940993261,-0.7504503290950897,0.1156381281869179,0.987566742691576,1.1060873446575836,-0.5821077334681016,867.0,15.324404534606662,3,1
23,4047,1954,0.522764181578847,0,1,-1.696000712049594,384,-0.6614491798474453,-0.2878160308750976,-0.3025708435428319,0.119624426601472,-0.7481791126647591,0.349413940993261,0.689385848355018,-0.2265407451799197,0.987566742691576,-0.5426470769248403,-0.4194768345373983,384.0,12.10662641585141,3,1
24,1409,1951,-0.4613617124597792,0,1,0.6869261554053875,270,-0.5860051061747391,-0.6201671057886055,0.0269981764114318,-0.5103535646517818,1.0541134883567795,2.4200150728051786,1.049344892717545,-0.5687196185467573,-0.2431144832495255,1.1060873446575836,-0.3780798784459465,270.0,10.880924906446502,2,1
25,7892,1969,-1.344218715027412,0,0,1.3776295952474111,6,-0.5608570816171703,-0.6290298011196324,-0.4124271835275865,-0.3649740282087232,-0.5947925083225005,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,0.6939037392619777,-0.6885570491318348,6.0,2.187707098193626,2,1
26,2404,1976,0.0447830034918909,1,1,-1.557860024081189,173,-0.5608570816171703,-0.6068730627920651,-0.6321398634970958,-0.5103535646517818,-0.0579393931245953,0.8670642239462404,0.3294268039924911,-0.5687196185467573,-0.5507847897348009,0.6939037392619777,-0.6442031676052793,173.0,9.459458016185025,2,1
27,5255,1986,-0.0342147215116156,1,0,-1.0398324441996714,5,-0.6363011552898765,-0.726519449760928,-0.6321398634970958,5.716736579659227,6.096698106108531,-1.203536907865677,8.248525779968084,-0.9108984919135952,-1.7814660156759023,-1.779197893111658,0.9761919708315469,5.0,1.924481875698841,2,1
28,9422,1989,-0.5544012581149836,1,0,-0.7980862402549632,36,-0.6111531307323078,-0.5536968908059039,-0.320880233540291,-0.1469047235441353,-0.6523124849508475,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,-0.9548306823204462,-0.6116769878191386,36.0,5.408765242582039,2,1
29,1966,1965,1.293526308616852,0,0,1.6193757991921194,684,1.8533532759094284,2.8096959873187943,-0.3025708435428319,0.943441799778804,-0.8440457403786708,-0.6858866249126978,0.689385848355018,2.168711368387944,1.2952370491768512,-1.3670142877160525,2.0288574257284635,684.0,14.32860486981564,3,1
30,6864,1989,-1.6482251308436875,0,0,-0.5218048643181538,8,-0.5608570816171703,-0.6955000161023339,-0.6504492534945548,-0.6072732556138208,-0.7673524382075414,-0.1682363419597184,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,-0.1304634715292342,-0.8275325445817086,8.0,2.6247053095507065,2,1
31,3033,1963,-0.5440147051435997,0,0,0.2379689195080722,112,-0.2339327623687767,-0.544834195474877,-0.0645487735758636,-0.1226748008036255,0.8623802329289563,-0.6858866249126978,-0.7504503290950897,0.7999958749205932,-0.8584550962200763,-0.9548306823204462,-0.2834582645226282,112.0,8.196846095005998,2,1
32,5710,1970,-0.466994420032722,0,1,-0.6254103802944573,110,-0.6614491798474453,-0.7176567544299011,-0.6504492534945548,-0.6557331010948404,-0.7865257637503237,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,-0.1304634715292342,-0.863015649802953,110.0,8.14703596909216,2,1
33,7373,1952,-0.22482794267684,0,2,-1.4197193361127844,96,-0.3596728851566204,-0.3144041168681783,-0.0828581635733227,-0.1226748008036255,-0.0195927420390307,1.9023647898521991,-0.0305322403700358,-0.5687196185467573,0.0645558232357498,0.2817201338663717,-0.2834582645226282,96.0,7.776911475876402,3,1
34,8755,1946,0.655911801015857,0,0,-1.557860024081189,482,0.1935836551098918,1.3473512576993605,1.4917493762081602,0.9919016452598236,-0.4222325784374595,-0.6858866249126978,-0.3904912847325628,0.7999958749205932,0.987566742691576,0.6939037392619777,1.2186598565100502,482.0,12.94856729791655,2,1
35,10738,1951,-0.1138116707250096,1,1,0.203433747515971,40,-0.6614491798474453,-0.655617887112713,-0.6504492534945548,-0.6315031783543306,-0.7865257637503237,-0.6858866249126978,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,0.6939037392619777,-0.8186617682763975,40.0,5.639783201220357,2,1
36,4339,1970,0.6038192430363007,0,1,-0.4181993483418502,702,-0.2339327623687767,-0.0706799952649392,-0.6870680334894731,-0.4618937191707623,-0.1729793463812893,1.3847145068992197,0.3294268039924911,1.142174748287431,1.910577662147402,-1.3670142877160525,-0.2686736373471097,702.0,14.4352385766893,3,1
37,10755,1976,-1.1393239835265347,1,0,0.9286723593500956,6,-0.5860051061747391,-0.6777746254402801,-0.4124271835275865,-0.486123641911272,-0.153806020838507,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-1.1661254027053516,0.6939037392619777,-0.6708154965212126,6.0,2.187707098193626,1,1
38,8595,1973,-0.3918517041128252,0,1,1.7229813151684228,55,-0.6614491798474453,-0.7132254067643876,-0.6504492534945548,-0.6557331010948404,-0.7673524382075414,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-0.8584550962200763,-0.1304634715292342,-0.8571017989327455,55.0,6.370855697644155,2,3
39,2968,1943,-0.1314288624957031,0,0,0.1343634035317686,437,-0.4602649833868953,0.1730441263382997,2.2424343661039834,0.5315331131901381,-0.038766067581813,-0.1682363419597184,1.049344892717545,2.5108902417547814,-0.2431144832495255,0.2817201338663717,0.4823854231692294,437.0,12.580455435868718,3,1
40,8601,1980,1.1094845796200608,0,1,-1.5923951960732905,421,1.2498006865277789,1.635388855957734,0.8143019463021733,3.6571931467158976,1.1116334649851265,-0.1682363419597184,1.409303937080072,1.142174748287431,-0.2431144832495255,-0.5426470769248403,1.9874604696370115,421.0,12.442395540729269,2,1
41,503,1985,-1.2655206021288494,1,0,1.34309442325531,13,-0.6363011552898765,-0.6113044104575786,-0.6321398634970958,-0.6557331010948404,-0.7098324615791944,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,1.1060873446575836,-0.774307886749842,13.0,3.426646026793662,2,1
42,8430,1957,-1.208194819382942,0,1,-1.557860024081189,9,-0.6614491798474453,-0.7132254067643876,-0.6321398634970958,-0.6315031783543306,-0.7865257637503237,-0.6858866249126978,-1.4703684178201435,-0.9108984919135952,-0.8584550962200763,-0.1304634715292342,-0.8541448734976418,9.0,2.811601860188697,2,1
43,7281,1959,-0.0342147215116156,0,0,1.0668130473185005,81,-0.3848209097141891,-0.5182461094817964,-0.6321398634970958,-0.6072732556138208,-0.09628604421016,-0.6858866249126978,-1.1104093734576166,0.1156381281869179,-0.5507847897348009,-1.3670142877160525,-0.5821077334681016,81.0,7.329982268134915,3,1
44,2139,1975,-1.7872051992569362,1,0,-1.0398324441996714,3,-0.6363011552898765,-0.6955000161023339,-0.6321398634970958,-0.6072732556138208,-0.6139658338652828,0.349413940993261,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,-0.1304634715292342,-0.8097909919710864,3.0,1.2398505612761228,2,1
45,1371,1976,1.1066881999739189,0,0,0.790531671381691,123,3.462826847593828,0.438924986269106,3.469163495933743,0.0711645811204525,2.492112904065454,-0.6858866249126978,-0.7504503290950897,0.4578170015537556,0.987566742691576,-1.779197893111658,1.6533278954702937,123.0,8.458975310666363,2,1
46,9909,1996,-1.7872051992569362,0,0,-0.8671565842391655,3,-0.208784737811208,-0.6777746254402801,-0.4124271835275865,-0.1226748008036255,0.1146205367604455,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,1.5182709500531897,-0.5407107773766499,3.0,1.2398505612761228,1,1
47,7286,1968,-0.4198554488549027,1,0,1.4812351112237143,13,-0.5105610325020329,-0.6733432777747667,-0.6321398634970958,-0.5345834873922916,-0.5947925083225005,-0.6858866249126978,-0.7504503290950897,-0.9108984919135952,-1.1661254027053516,1.9304545554487955,-0.7683940358796346,13.0,3.426646026793662,2,1
48,7244,1951,-0.0342147215116156,2,1,1.6193757991921194,48,-0.5357090570596016,-0.5271088048128233,-0.5772116935047185,-0.4134338736897427,-0.7098324615791944,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,0.2817201338663717,-0.6678585710861089,48.0,6.052177081825573,2,1
49,6566,1954,0.8114304576220015,1,1,-0.3491290043576479,826,0.5959520480309917,0.6649237172102913,0.228401466383482,0.2650039630445306,-0.1154593697529423,3.455315638711137,0.3294268039924911,-0.2265407451799197,1.910577662147402,1.1060873446575836,0.5651793353521329,826.0,15.116762375902086,3,1
50,8614,1957,0.5292358030456323,0,1,-0.6944807242786596,245,-0.1836367132536392,-0.1858950345682886,-0.0096206035834863,0.9676717225193138,-0.5756191827797181,-0.6858866249126978,-0.0305322403700358,-0.2265407451799197,1.2952370491768512,-1.3670142877160525,-0.1178704401568211,245.0,10.558885765631256,2,3
51,4114,1964,1.0748094720079022,0,0,-1.6269303680653917,650,0.269027728782598,2.716637686343012,-0.1927145035580773,3.3906639965702903,-0.2304993230096363,-0.6858866249126978,0.689385848355018,2.168711368387944,2.218247968632677,-0.9548306823204462,2.1914883246591668,650.0,14.121031633831045,2,1
52,1331,1977,-0.6570683394090477,1,0,0.1688985755238698,12,-0.5105610325020329,-0.6511865394471995,-0.1377863335657,-0.6315031783543306,-0.7865257637503237,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,0.6939037392619777,-0.715169378047768,12.0,3.2885808404328944,2,1
53,2225,1977,1.212191609194784,0,0,0.1688985755238698,510,2.3563137670608034,1.697427723274922,2.169196806114147,0.3134638085255501,3.7767257154318696,-0.6858866249126978,-0.0305322403700358,2.168711368387944,0.3722261297210252,-1.779197893111658,2.3807315525058037,510.0,13.164209707961794,2,1
54,9381,1978,0.5646699279903151,1,1,0.2725040915001733,328,-0.4351169588293266,-0.190326382233802,-0.4673553535199639,-0.074214955322606,1.2458467437846028,2.4200150728051786,-0.0305322403700358,-0.2265407451799197,1.2952370491768512,-0.9548306823204462,-0.070559633195162,328.0,11.546552335125158,2,1
55,6260,1955,1.2042818496242689,0,0,0.203433747515971,984,0.6211000725885605,1.1745286987443364,2.608622166053165,2.251857627766332,2.798886112749971,-0.6858866249126978,-0.3904912847325628,2.5108902417547814,2.218247968632677,-1.779197893111658,1.984503544201908,984.0,15.877347367355512,2,1
56,10383,1966,0.7210274984903022,0,0,-0.6599455522865585,295,0.2187316796674606,1.3960960820200083,1.5283681562030782,2.251857627766332,-0.0771127186673776,-0.6858866249126978,0.3294268039924911,0.7999958749205932,1.2952370491768512,-0.9548306823204462,1.4670415930587606,295.0,11.18036877395641,2,1
57,7437,1988,-0.970742239144842,1,0,-0.6254103802944573,13,-0.6614491798474453,-0.7043627114333607,-0.6504492534945548,-0.6315031783543306,-0.7481791126647591,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-0.5507847897348009,-0.9548306823204462,-0.8452740971923307,13.0,3.426646026793662,2,1
58,8557,1982,-0.0342147215116156,1,0,0.2725040915001733,11,-0.5860051061747391,-0.6423238441161726,-0.6504492534945548,-0.6072732556138208,-0.7290057871219767,-0.1682363419597184,-0.7504503290950897,-0.9108984919135952,-0.8584550962200763,0.2817201338663717,-0.7890925139253605,11.0,3.141177513258352,2,1
59,8375,1968,0.1484487918024342,0,1,0.4797151234527804,447,-0.6614491798474453,-0.615735758123092,-0.6870680334894731,-0.6557331010948404,-0.0195927420390307,0.349413940993261,1.409303937080072,-0.2265407451799197,0.0645558232357498,0.6939037392619777,-0.6826431982616273,447.0,12.664742236349094,3,1
60,6853,1982,0.9403435593091396,0,0,-1.2815786481443796,712,-0.007600541350658,1.6442515512887608,0.5762798763352049,-0.3407441054682134,0.6898203030439153,-0.6858866249126978,-0.3904912847325628,1.142174748287431,1.6029073556621267,-1.779197893111658,1.2541429617312945,712.0,14.493556120823486,2,1
61,3076,1975,0.5758554465748824,1,1,-1.0743676161917726,452,-0.208784737811208,-0.2878160308750976,-0.3941177935301274,-0.2195944917656646,-0.7290057871219767,0.8670642239462404,-0.0305322403700358,-0.2265407451799197,1.910577662147402,-0.9548306823204462,-0.4194768345373983,452.0,12.70633234500738,2,1
62,1012,1952,0.3829052509910966,0,1,-0.7980862402549632,523,-0.4854130079444641,-0.1460129055786677,-0.0096206035834863,-0.3165141827277036,2.396246276351542,0.8670642239462404,1.409303937080072,-0.2265407451799197,1.2952370491768512,0.6939037392619777,0.1748651779184449,523.0,13.261185587444896,2,1
63,6518,1951,0.616882330811849,0,1,-1.4197193361127844,546,-0.6614491798474453,-0.5271088048128233,-0.6870680334894731,-0.5103535646517818,-0.7290057871219767,-0.6858866249126978,1.049344892717545,0.1156381281869179,0.6798964362063006,-0.1304634715292342,-0.715169378047768,546.0,13.428223026527622,3,3
64,4137,1948,0.7361678968601273,0,0,-0.6944807242786596,398,0.3444718024553043,0.8864911004859631,1.4917493762081602,2.300317473247351,-0.2688459740952009,-0.6858866249126978,1.049344892717545,0.4578170015537556,-0.5507847897348009,-0.5426470769248403,1.112210540846317,398.0,12.236540567775666,2,1
65,8082,1971,-1.0593075773662195,1,0,0.8941371873579945,1,-0.5860051061747391,-0.7132254067643876,-0.6321398634970958,-0.5103535646517818,-0.5564458572369358,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,0.6939037392619777,-0.7950063647955679,1.0,0.0,2,1
66,1386,1967,-0.7895368380748519,1,1,-1.696000712049594,10,-0.6614491798474453,-0.7353821450919548,-0.6870680334894731,-0.6557331010948404,-0.8440457403786708,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,0.6939037392619777,-0.8896279787188862,10.0,2.9828618582312485,2,1
67,9369,1979,1.43638136025404,0,1,-1.0398324441996714,688,-0.3093768360414829,0.6294729358861838,2.9931193559998066,-0.074214955322606,-0.1154593697529423,-0.6858866249126978,2.489181070167653,2.5108902417547814,1.2952370491768512,-0.1304634715292342,0.8401734008167768,688.0,14.352489742330256,1,1
68,4477,1958,0.6734490962252321,0,1,-1.557860024081189,247,0.570804023473423,-0.0352292139408317,-0.5589023035072593,1.3311205636269603,1.2458467437846028,-0.6858866249126978,0.3294268039924911,-0.2265407451799197,1.2952370491768512,-0.5426470769248403,0.3079268224981112,247.0,10.585573980559635,2,1
69,1357,1970,0.9034712962607268,1,2,1.4121647672395123,856,0.8222842690491103,1.4182528203475755,0.3748765863631548,0.0469346583799427,0.5556070242444391,2.4200150728051786,-0.7504503290950897,0.7999958749205932,-0.2431144832495255,-0.1304634715292342,1.1950044530292203,856.0,15.269464643899578,2,1
70,1402,1954,0.5893579654376816,0,0,-1.6614655400574927,496,0.2438797042250293,1.2986064333787128,2.773406676030297,0.7980622633357455,-0.6139658338652828,0.349413940993261,-0.0305322403700358,1.8265324950211064,0.0645558232357498,-0.9548306823204462,1.345807650219509,496.0,13.057581803693097,2,1
71,10629,1973,-0.0342147215116156,1,0,-0.8326214122470643,25,-0.5860051061747391,-0.5492655431403904,-0.3758084035326683,-0.5588134101328013,-0.5180992061513712,0.349413940993261,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,1.1060873446575836,-0.6442031676052793,25.0,4.64860867107991,1,1
72,6312,1959,0.5110593353457105,0,1,-0.6944807242786596,258,2.02938944781241,0.5497086779069419,0.8509207262970915,0.2407740403040209,0.8048602563006093,0.8670642239462404,2.129222025805126,0.1156381281869179,2.218247968632677,0.6939037392619777,0.896354984083747,258.0,10.729403409638383,2,1
73,8132,1975,0.3352869004453672,1,1,1.34309442325531,565,-0.5105610325020329,-0.4517758944990948,-0.6870680334894731,-0.5103535646517818,-0.4797525550658065,1.3847145068992197,1.7692629814425989,-0.2265407451799197,0.6798964362063006,0.6939037392619777,-0.608720062384035,565.0,13.562098028335644,3,1
74,1050,1952,-0.9550026165651294,0,0,0.3070392634922745,14,-0.4099689342717579,-0.6822059731057936,-0.6138304734996367,-0.2922842599871939,-0.6714858104936298,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,-1.3670142877160525,-0.7417817069637014,14.0,3.55661921042866,2,1
75,5846,1977,-0.479058800791791,1,0,0.6523909834132863,2,-0.6363011552898765,-0.7132254067643876,-0.6504492534945548,-0.6315031783543306,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,0.2817201338663717,-0.8600587243678492,2.0,0.7477012808066248,2,1
76,1859,1972,0.9193307636824168,0,0,-0.5218048643181538,721,2.1299815460426847,3.3591830978424606,1.08894279626406,-0.2195944917656646,-0.4989258806085888,-0.6858866249126978,1.049344892717545,1.142174748287431,-0.2431144832495255,-0.1304634715292342,2.5640609294822325,721.0,14.545495345041804,2,1
77,7503,1976,0.9422610767807796,0,0,-0.3145938323655466,1032,1.9790933986972723,2.712206338677499,1.821318396162424,1.888408786658685,0.1337938623032278,-1.203536907865677,0.3294268039924911,1.8265324950211064,0.987566742691576,-0.5426470769248403,2.5877163329630624,1032.0,16.089334971437918,2,1
78,10401,1976,-1.0351388675674222,0,0,-1.2815786481443796,1,-0.6614491798474453,-0.7176567544299011,-0.6870680334894731,-0.5830433328733111,-0.6714858104936298,-0.6858866249126978,-1.4703684178201435,-0.9108984919135952,-0.8584550962200763,-0.9548306823204462,-0.8423171717572271,1.0,0.0,1,1
79,1618,1965,0.1521240336230778,0,0,-1.3851841641206832,577,-0.6614491798474453,-0.4562072421646083,-0.6870680334894731,-0.6557331010948404,0.1337938623032278,-0.1682363419597184,2.129222025805126,-0.5687196185467573,0.6798964362063006,1.1060873446575836,-0.5525384791170647,577.0,13.644842159450958,2,1
80,3332,1985,-0.8979564717838363,1,0,1.3085592512632087,64,-0.5608570816171703,-0.4384818515025545,-0.5589023035072593,-0.5345834873922916,-0.5180992061513712,0.8670642239462404,-0.3904912847325628,-0.5687196185467573,-0.5507847897348009,1.1060873446575836,-0.5939354352085164,64.0,6.736820394085113,2,1
81,2261,1969,-1.036017729741924,1,0,-1.523324852089088,4,-0.6363011552898765,-0.7176567544299011,-0.6504492534945548,-0.6557331010948404,-0.7673524382075414,-0.6858866249126978,-1.1104093734576166,-0.9108984919135952,-1.1661254027053516,0.6939037392619777,-0.8571017989327455,4.0,1.6161077062721738,2,1
82,5346,1973,-1.1456757601513428,1,0,1.3085592512632087,25,-0.5357090570596016,-0.655617887112713,-0.5589023035072593,-0.6557331010948404,-0.4030592528946772,0.349413940993261,-0.3904912847325628,-0.9108984919135952,-0.8584550962200763,0.6939037392619777,-0.7329109306583902,25.0,4.64860867107991,1,1
83,4119,1963,-0.5440147051435997,0,0,0.2379689195080722,112,-0.2339327623687767,-0.544834195474877,-0.0645487735758636,-0.1226748008036255,0.8623802329289563,-0.6858866249126978,-0.7504503290950897,0.7999958749205932,-0.8584550962200763,-0.9548306823204462,-0.2834582645226282,112.0,8.196846095005998,2,1
84,535,1987,1.1634147585099388,0,0,-1.0743676161917726,163,-0.0830446150233642,1.139077917420229,-0.1927145035580773,0.9192118770382942,0.613127000872786,-0.6858866249126978,-0.3904912847325628,2.5108902417547814,2.218247968632677,-1.779197893111658,0.925924238434784,163.0,9.27947007962792,2,1
85,5268,1960,-0.9107399215947704,1,1,1.5848406272000182,17,-0.4602649833868953,-0.6777746254402801,-0.5039741335148821,-0.5588134101328013,-0.7865257637503237,-0.1682363419597184,-1.1104093734576166,-0.9108984919135952,-0.5507847897348009,0.6939037392619777,-0.7772648121849457,17.0,3.907164476627945,2,1
86,273,1970,-0.6431663377396569,1,1,-0.0383124564287372,130,-0.6614491798474453,-0.6689119301092532,-0.6870680334894731,-0.6557331010948404,-0.7481791126647591,1.3847145068992197,-0.3904912847325628,-0.5687196185467573,-0.5507847897348009,0.6939037392619777,-0.8304894700168123,130.0,8.616353319303226,2,1
87,4452,1957,-0.0739033383464999,0,1,-1.5923951960732905,292,-0.5105610325020329,-0.575853629133471,-0.6870680334894731,-0.5830433328733111,-0.1921526719240716,0.8670642239462404,0.689385848355018,-0.5687196185467573,0.0645558232357498,0.6939037392619777,-0.6560308693456941,292.0,11.145511525439897,2,1
88,8504,1973,1.0927861983045282,0,0,0.7214613273974887,350,0.8474322936066792,1.777191981254164,1.326964866231028,2.5668466233929585,1.9360864633247663,-0.6858866249126978,0.3294268039924911,1.142174748287431,0.3722261297210252,-1.3670142877160525,2.111651337911367,350.0,11.774912842454247,2,1
