,id,year_birth,education,marital_status,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,mnt_total_sin_vino,mntwines_sin_cero,mnt_wines_box
40,8601,1980,Graduation,Married,1.1094845796200608,0,1,-1.5923951960732903,421,1.2498006865277789,1.6353888559577339,0.8143019463021733,3.6571931467158976,1.1116334649851265,-0.1682363419597184,1.409303937080072,1.142174748287431,-0.24311448324952553,-0.5426470769248403,1.9874604696370115,421.0,12.442395540729269
41,503,1985,Master,Married,-1.2655206021288494,1,0,1.34309442325531,13,-0.6363011552898765,-0.6113044104575786,-0.6321398634970958,-0.6557331010948404,-0.7098324615791944,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.774307886749842,13.0,3.426646026793662
42,8430,1957,Graduation,Together,-1.208194819382942,0,1,-1.557860024081189,9,-0.6614491798474453,-0.7132254067643876,-0.6321398634970958,-0.6315031783543306,-0.7865257637503237,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,-0.8541448734976418,9.0,2.811601860188697
43,7281,1959,PhD,Single,-0.0342147215116156,0,0,1.0668130473185005,81,-0.38482090971418914,-0.5182461094817964,-0.6321398634970958,-0.6072732556138208,-0.09628604421016002,-0.6858866249126978,-1.1104093734576166,0.11563812818691793,-0.5507847897348009,-1.3670142877160523,-0.5821077334681016,81.0,7.329982268134915
44,2139,1975,Master,Married,-1.7872051992569362,1,0,-1.0398324441996714,3,-0.6363011552898765,-0.6955000161023339,-0.6321398634970958,-0.6072732556138208,-0.6139658338652828,0.349413940993261,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,-0.8097909919710864,3.0,1.2398505612761228
45,1371,1976,Graduation,Single,1.1066881999739189,0,0,0.790531671381691,123,3.4628268475938278,0.438924986269106,3.469163495933743,0.07116458112045254,2.492112904065454,-0.6858866249126978,-0.7504503290950897,0.4578170015537556,0.987566742691576,-1.779197893111658,1.6533278954702937,123.0,8.458975310666363
46,9909,1996,2n Cycle,Married,-1.7872051992569362,0,0,-0.8671565842391655,3,-0.208784737811208,-0.6777746254402801,-0.41242718352758656,-0.12267480080362557,0.11462053676044556,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,1.5182709500531897,-0.5407107773766499,3.0,1.2398505612761228
47,7286,1968,Graduation,Together,-0.4198554488549027,1,0,1.4812351112237145,13,-0.5105610325020329,-0.6733432777747667,-0.6321398634970958,-0.5345834873922916,-0.5947925083225005,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-1.1661254027053516,1.9304545554487955,-0.7683940358796346,13.0,3.426646026793662
48,7244,1951,Graduation,Single,-0.0342147215116156,2,1,1.6193757991921194,48,-0.5357090570596016,-0.5271088048128233,-0.5772116935047185,-0.4134338736897427,-0.7098324615791944,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,0.2817201338663717,-0.6678585710861089,48.0,6.052177081825573
49,6566,1954,PhD,Married,0.8114304576220015,1,1,-0.3491290043576479,826,0.5959520480309917,0.6649237172102913,0.22840146638348202,0.26500396304453067,-0.11545936975294234,3.455315638711137,0.3294268039924911,-0.22654074517991973,1.910577662147402,1.1060873446575836,0.5651793353521329,826.0,15.116762375902086
50,8614,1957,Graduation,Widow,0.5292358030456323,0,1,-0.6944807242786596,245,-0.18363671325363923,-0.18589503456828863,-0.009620603583486308,0.9676717225193138,-0.5756191827797181,-0.6858866249126978,-0.03053224037003586,-0.22654074517991973,1.2952370491768512,-1.3670142877160523,-0.11787044015682117,245.0,10.558885765631256
51,4114,1964,Master,Married,1.0748094720079022,0,0,-1.6269303680653915,650,0.26902772878259806,2.716637686343012,-0.19271450355807734,3.3906639965702903,-0.2304993230096363,-0.6858866249126978,0.689385848355018,2.1687113683879438,2.2182479686326775,-0.9548306823204462,2.1914883246591668,650.0,14.121031633831045
52,1331,1977,Graduation,Single,-0.6570683394090477,1,0,0.16889857552386983,12,-0.5105610325020329,-0.6511865394471995,-0.13778633356570003,-0.6315031783543306,-0.7865257637503237,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,-0.715169378047768,12.0,3.2885808404328944
53,2225,1977,Graduation,Divorced,1.212191609194784,0,0,0.16889857552386983,510,2.3563137670608034,1.697427723274922,2.169196806114147,0.31346380852555017,3.7767257154318696,-0.6858866249126978,-0.03053224037003586,2.1687113683879438,0.3722261297210252,-1.779197893111658,2.3807315525058033,510.0,13.164209707961794
54,9381,1978,Graduation,Married,0.5646699279903151,1,1,0.27250409150017335,328,-0.43511695882932666,-0.19032638223380208,-0.4673553535199639,-0.07421495532260604,1.2458467437846028,2.4200150728051786,-0.03053224037003586,-0.22654074517991973,1.2952370491768512,-0.9548306823204462,-0.07055963319516201,328.0,11.546552335125158
55,6260,1955,Master,Together,1.2042818496242687,0,0,0.20343374751597101,984,0.6211000725885605,1.1745286987443364,2.6086221660531654,2.2518576277663316,2.798886112749971,-0.6858866249126978,-0.3904912847325628,2.5108902417547814,2.2182479686326775,-1.779197893111658,1.9845035442019079,984.0,15.877347367355512
56,10383,1966,Graduation,Divorced,0.7210274984903022,0,0,-0.6599455522865585,295,0.2187316796674606,1.3960960820200083,1.5283681562030782,2.2518576277663316,-0.07711271866737769,-0.6858866249126978,0.3294268039924911,0.7999958749205932,1.2952370491768512,-0.9548306823204462,1.4670415930587606,295.0,11.18036877395641
57,7437,1988,Graduation,Single,-0.970742239144842,1,0,-0.6254103802944573,13,-0.6614491798474453,-0.7043627114333607,-0.6504492534945548,-0.6315031783543306,-0.7481791126647591,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.5507847897348009,-0.9548306823204462,-0.8452740971923307,13.0,3.426646026793662
58,8557,1982,Graduation,Single,-0.0342147215116156,1,0,0.27250409150017335,11,-0.5860051061747391,-0.6423238441161726,-0.6504492534945548,-0.6072732556138208,-0.7290057871219767,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.2817201338663717,-0.7890925139253605,11.0,3.141177513258352
59,8375,1968,PhD,Married,0.14844879180243425,0,1,0.47971512345278045,447,-0.6614491798474453,-0.615735758123092,-0.6870680334894731,-0.6557331010948404,-0.019592742039030716,0.349413940993261,1.409303937080072,-0.22654074517991973,0.06455582323574982,0.6939037392619777,-0.6826431982616273,447.0,12.664742236349094
60,6853,1982,Master,Single,0.9403435593091396,0,0,-1.2815786481443796,712,-0.007600541350658057,1.6442515512887608,0.5762798763352049,-0.34074410546821343,0.6898203030439153,-0.6858866249126978,-0.3904912847325628,1.142174748287431,1.6029073556621267,-1.779197893111658,1.2541429617312945,712.0,14.493556120823486
61,3076,1975,Graduation,Together,0.5758554465748824,1,1,-1.0743676161917726,452,-0.208784737811208,-0.28781603087509766,-0.39411779353012744,-0.21959449176566462,-0.7290057871219767,0.8670642239462404,-0.03053224037003586,-0.22654074517991973,1.910577662147402,-0.9548306823204462,-0.4194768345373983,452.0,12.70633234500738
62,1012,1952,Graduation,Single,0.3829052509910966,0,1,-0.7980862402549632,523,-0.4854130079444641,-0.1460129055786677,-0.009620603583486308,-0.31651418272770365,2.396246276351542,0.8670642239462404,1.409303937080072,-0.22654074517991973,1.2952370491768512,0.6939037392619777,0.1748651779184449,523.0,13.261185587444896
63,6518,1951,PhD,Widow,0.616882330811849,0,1,-1.4197193361127844,546,-0.6614491798474453,-0.5271088048128233,-0.6870680334894731,-0.5103535646517818,-0.7290057871219767,-0.6858866249126978,1.049344892717545,0.11563812818691793,0.6798964362063006,-0.13046347152923427,-0.715169378047768,546.0,13.428223026527622
64,4137,1948,Graduation,Together,0.7361678968601273,0,0,-0.6944807242786596,398,0.3444718024553043,0.8864911004859631,1.4917493762081602,2.300317473247351,-0.26884597409520095,-0.6858866249126978,1.049344892717545,0.4578170015537556,-0.5507847897348009,-0.5426470769248403,1.112210540846317,398.0,12.236540567775666
65,8082,1971,Graduation,Married,-1.0593075773662195,1,0,0.8941371873579945,1,-0.5860051061747391,-0.7132254067643876,-0.6321398634970958,-0.5103535646517818,-0.5564458572369358,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,0.6939037392619777,-0.7950063647955679,1.0,0.0
66,1386,1967,Graduation,Together,-0.7895368380748519,1,1,-1.696000712049594,10,-0.6614491798474453,-0.7353821450919548,-0.6870680334894731,-0.6557331010948404,-0.8440457403786708,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,0.6939037392619777,-0.8896279787188862,10.0,2.9828618582312485
67,9369,1979,2n Cycle,Single,1.43638136025404,0,1,-1.0398324441996714,688,-0.3093768360414829,0.6294729358861838,2.9931193559998066,-0.07421495532260604,-0.11545936975294234,-0.6858866249126978,2.489181070167653,2.5108902417547814,1.2952370491768512,-0.13046347152923427,0.8401734008167768,688.0,14.352489742330256
68,4477,1958,Graduation,Together,0.6734490962252321,0,1,-1.557860024081189,247,0.570804023473423,-0.035229213940831776,-0.5589023035072593,1.3311205636269603,1.2458467437846028,-0.6858866249126978,0.3294268039924911,-0.22654074517991973,1.2952370491768512,-0.5426470769248403,0.30792682249811126,247.0,10.585573980559635
69,1357,1970,Graduation,Together,0.9034712962607268,1,2,1.4121647672395123,856,0.8222842690491103,1.4182528203475755,0.37487658636315485,0.04693465837994278,0.5556070242444391,2.4200150728051786,-0.7504503290950897,0.7999958749205932,-0.24311448324952553,-0.13046347152923427,1.1950044530292205,856.0,15.269464643899578
70,1402,1954,Master,Married,0.5893579654376816,0,0,-1.6614655400574927,496,0.24387970422502936,1.2986064333787128,2.773406676030297,0.7980622633357455,-0.6139658338652828,0.349413940993261,-0.03053224037003586,1.8265324950211062,0.06455582323574982,-0.9548306823204462,1.345807650219509,496.0,13.057581803693097
71,10629,1973,2n Cycle,Married,-0.0342147215116156,1,0,-0.8326214122470643,25,-0.5860051061747391,-0.5492655431403904,-0.37580840353266837,-0.5588134101328013,-0.5180992061513712,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.6442031676052793,25.0,4.64860867107991
72,6312,1959,Graduation,Married,0.5110593353457105,0,1,-0.6944807242786596,258,2.02938944781241,0.5497086779069419,0.8509207262970915,0.2407740403040209,0.8048602563006093,0.8670642239462404,2.129222025805126,0.11563812818691793,2.2182479686326775,0.6939037392619777,0.896354984083747,258.0,10.729403409638383
73,8132,1975,PhD,Married,0.33528690044536724,1,1,1.34309442325531,565,-0.5105610325020329,-0.45177589449909483,-0.6870680334894731,-0.5103535646517818,-0.4797525550658065,1.3847145068992197,1.7692629814425989,-0.22654074517991973,0.6798964362063006,0.6939037392619777,-0.608720062384035,565.0,13.562098028335644
74,1050,1952,Graduation,Married,-0.9550026165651294,0,0,0.30703926349227456,14,-0.4099689342717579,-0.6822059731057936,-0.6138304734996367,-0.29228425998719393,-0.6714858104936298,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,-1.3670142877160523,-0.7417817069637014,14.0,3.55661921042866
75,5846,1977,Graduation,Divorced,-0.47905880079179103,1,0,0.6523909834132863,2,-0.6363011552898765,-0.7132254067643876,-0.6504492534945548,-0.6315031783543306,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,0.2817201338663717,-0.8600587243678492,2.0,0.7477012808066248
76,1859,1972,Master,Married,0.9193307636824167,0,0,-0.5218048643181538,721,2.1299815460426847,3.3591830978424606,1.0889427962640599,-0.21959449176566462,-0.49892588060858883,-0.6858866249126978,1.049344892717545,1.142174748287431,-0.24311448324952553,-0.13046347152923427,2.5640609294822325,721.0,14.545495345041804
77,7503,1976,Graduation,Single,0.9422610767807797,0,0,-0.31459383236554667,1032,1.9790933986972723,2.712206338677499,1.821318396162424,1.888408786658685,0.13379386230322787,-1.203536907865677,0.3294268039924911,1.8265324950211062,0.987566742691576,-0.5426470769248403,2.5877163329630624,1032.0,16.089334971437918
78,10401,1976,2n Cycle,Together,-1.0351388675674222,0,0,-1.2815786481443796,1,-0.6614491798474453,-0.7176567544299011,-0.6870680334894731,-0.5830433328733111,-0.6714858104936298,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,-0.9548306823204462,-0.8423171717572271,1.0,0.0
79,1618,1965,Graduation,Together,0.1521240336230778,0,0,-1.3851841641206832,577,-0.6614491798474453,-0.4562072421646083,-0.6870680334894731,-0.6557331010948404,0.13379386230322787,-0.1682363419597184,2.129222025805126,-0.5687196185467573,0.6798964362063006,1.1060873446575836,-0.5525384791170647,577.0,13.644842159450958
80,3332,1985,Graduation,Single,-0.8979564717838363,1,0,1.3085592512632087,64,-0.5608570816171703,-0.43848185150255453,-0.5589023035072593,-0.5345834873922916,-0.5180992061513712,0.8670642239462404,-0.3904912847325628,-0.5687196185467573,-0.5507847897348009,1.1060873446575836,-0.5939354352085164,64.0,6.736820394085113
81,2261,1969,Graduation,Married,-1.036017729741924,1,0,-1.5233248520890879,4,-0.6363011552898765,-0.7176567544299011,-0.6504492534945548,-0.6557331010948404,-0.7673524382075414,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,0.6939037392619777,-0.8571017989327455,4.0,1.6161077062721738
82,5346,1973,2n Cycle,Married,-1.1456757601513428,1,0,1.3085592512632087,25,-0.5357090570596016,-0.655617887112713,-0.5589023035072593,-0.6557331010948404,-0.4030592528946772,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,-0.7329109306583902,25.0,4.64860867107991
83,4119,1963,Master,Together,-0.5440147051435997,0,0,0.2379689195080722,112,-0.23393276236877672,-0.544834195474877,-0.06454877357586361,-0.12267480080362557,0.8623802329289563,-0.6858866249126978,-0.7504503290950897,0.7999958749205932,-0.8584550962200763,-0.9548306823204462,-0.28345826452262823,112.0,8.196846095005998
84,535,1987,Graduation,Divorced,1.1634147585099388,0,0,-1.0743676161917726,163,-0.08304461502336428,1.139077917420229,-0.19271450355807734,0.9192118770382942,0.613127000872786,-0.6858866249126978,-0.3904912847325628,2.5108902417547814,2.2182479686326775,-1.779197893111658,0.925924238434784,163.0,9.27947007962792
85,5268,1960,Graduation,Married,-0.9107399215947704,1,1,1.5848406272000182,17,-0.46026498338689537,-0.6777746254402801,-0.5039741335148821,-0.5588134101328013,-0.7865257637503237,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.5507847897348009,0.6939037392619777,-0.7772648121849457,17.0,3.907164476627945
